,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,isUSMarketOpen,lastTradeTime,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,previousVolume,primaryExchange,symbol,volume,week52High,week52Low,ytdChange
480,11757565,close,0.22,0.05459,4.25,1572638569501,Range Resources Corp.,4.25,1572639000002,0,0,4.25,1572647400002,4.31,,,,,,,,,,False,1572638399521,4.25,Close,"November 1, 2019",1572638569501,10894568,3.97,1068564750,4.06,1572615000475,-0.62,4.03,9529865,New York Stock Exchange,RRC,10894568,18.36,3.26,-0.518703
481,403227,close,0.94,0.01044,91.02,1572638520425,"Cullen/Frost Bankers, Inc.",91.02,1572639000007,0,0,91.02,1572647400006,91.23,,,,,,,,,,False,1572638400714,91.02,Close,"November 1, 2019",1572638520425,690419,88.2,5702949120,88.93,1572615000408,12.81,90.08,1225104,New York Stock Exchange,CFR,690419,106.23,79.86,0.033022
482,662353,close,1.8,0.0227,81.08,1572638520453,"Arrow Electronics, Inc.",81.59,1572639000003,0,0,81.08,1572647400001,81.69,,,,,,,,,,False,1572638398012,81.08,Close,"November 1, 2019",1572638520453,751403,79.48,6741023632,79.71,1572615000383,-76.61,79.28,908566,New York Stock Exchange,ARW,751403,86.62,62.35,0.1885
483,257792,close,-0.39,-0.00349,111.43,1572638520526,The Howard Hughes Corp.,111.43,1572639000009,0,0,111.43,1572647400008,112.74,,,,,,,,,,False,1572638399988,111.43,Close,"November 1, 2019",1572638520526,215018,110.49,4807647350,112.45,1572615000368,45.33,111.82,424172,New York Stock Exchange,HHC,215018,135.42,89.51,0.149791
484,4628728,close,1.63,0.08593,20.6,1572638400586,"Newell Brands, Inc.",20.6,1572638400268,-0.35,-0.01699,20.25,1572652351015,20.8,,,,,,,,,,False,1572638400268,20.6,Close,"November 1, 2019",1572638400586,11897464,19.19,8722040000,19.86,1572615000206,-10.72,18.97,5377502,NASDAQ,NWL,11897464,24.57,13.04,0.189896
485,1873297,close,0.87,0.01795,49.34,1572638400559,Zions Bancorporation NA,49.345,1572638400199,0.005,0.0001,49.345,1572644487358,49.35,,,,,,,,,,False,1572638400199,49.34,Close,"November 1, 2019",1572638400559,1660224,48.68,8406203820,48.92,1572615000695,10.94,48.47,1898247,NASDAQ,ZION,1660224,51.81,38.08,0.204698
486,1237089,close,8.57,0.10508,90.13,1572638400793,"Fortinet, Inc.",90.13,1572638400793,0.05,0.00055,90.18,1572646612302,91.9,,,,,,,,,,False,1572638400793,90.13,Close,"November 1, 2019",1572638400793,4319547,87.25,15411418830,88.66,1572615000696,39.05,81.56,3091422,NASDAQ,FTNT,4319547,96.96,64.41,0.398565
487,2949189,close,2.76,0.01177,237.34,1572638520643,"The Home Depot, Inc.",237.34,1572639000009,0.15,0.00063,237.49,1572652709712,237.445,,,,,,,,,,False,1572638399840,237.34,Close,"November 1, 2019",1572638520643,2186682,235.061,259922901000,236.07,1572615000541,23.52,234.58,2824072,New York Stock Exchange,HD,2186682,238.99,158.09,0.388372
488,6714070,close,-0.21,-0.01127,18.43,1572638596280,Cabot Oil & Gas Corp.,18.43,1572639000008,0,0,18.43,1572647400007,18.73,,,,,,,,,,False,1572638399993,18.43,Close,"November 1, 2019",1572638596280,6924801,18.39,7518057750,18.63,1572615023107,9.66,18.64,6720340,New York Stock Exchange,COG,6924801,27.64,16.01,-0.228015
489,707325,close,2.13,0.02076,104.71,1572638541768,Genuine Parts Co.,104.71,1572639000009,0,0,104.71,1572647400008,105,,,,,,,,,,False,1572638399916,104.71,Close,"November 1, 2019",1572638541768,766519,103.03,15213630030,103.56,1572615000489,19.13,102.58,931971,New York Stock Exchange,GPC,766519,115.2,87.26,0.125412
490,249698,close,6.55,0.01987,336.15,1572638520397,"Teledyne Technologies, Inc.",336.15,1572639000001,0,0,336.15,1572647400008,336.5,,,,,,,,,,False,1572638398018,336.15,Close,"November 1, 2019",1572638520397,196691,330.7,12259390500,330.7,1572615000433,32.23,329.6,189859,New York Stock Exchange,TDY,196691,336.51,189.34,0.6533310000000001
491,631301,close,0.98,0.02014,49.63,1572638574108,"Catalent, Inc.",49.63,1572639000001,0,0,49.63,1572647400010,49.64,,,,,,,,,,False,1572638399939,49.63,Close,"November 1, 2019",1572638574108,1057705,48.66,7258685280,48.96,1572615000371,54.71,48.65,839703,New York Stock Exchange,CTLT,1057705,58.38,29.23,0.625769
492,328025,close,1.67,0.02617,65.49,1572638400762,Wintrust Financial Corp.,65.49,1572638400762,0,0,65.49,1572645924449,65.63,,,,,,,,,,False,1572638400762,65.49,Close,"November 1, 2019",1572638400762,234093,64.46,3735549600,64.55,1572615000632,10.86,63.82,415182,NASDAQ,WTFC,234093,79.63,59.33,-0.009891000000000004
493,1074930,close,1.69,0.02024,85.18,1572638520377,"Raymond James Financial, Inc.",85.18,1572639000002,0,0,85.18,1572647400001,85.62,,,,,,,,,,False,1572638399696,85.18,Close,"November 1, 2019",1572638520377,472321,84.32,11737804000,84.42,1572615000471,11.62,83.49,697113,New York Stock Exchange,RJF,472321,92,69.11,0.17069900000000002
494,429052,close,3.22,0.03076,107.91,1572638520448,"Hill-Rom Holdings, Inc.",107.91,1572639000004,0,0,107.91,1572647400008,111.627,,,,,,,,,,False,1572638399902,107.91,Close,"November 1, 2019",1572638520448,1077872,103.26,7210039023,103.83,1572615206170,,104.69,1080238,New York Stock Exchange,HRC,1077872,111.62,81.85,0.299842
495,2045394,close,0.72,0.03254,22.85,1572638851873,Huntsman Corp.,22.85,1572639000004,0,0,22.85,1572647400003,22.98,,,,,,,,,,False,1572638399811,22.85,Close,"November 1, 2019",1572638851873,1524096,22.28,5151829550,22.45,1572615000459,15.34,22.13,1835525,New York Stock Exchange,HUN,1524096,25.66,17.33,0.188917
496,395933,close,3.19,0.04038,82.19,1572638520423,"Ingredion, Inc.",82.19,1572639000005,0,0,82.19,1572647400006,83.4,,,,,,,,,,False,1572638398018,82.19,Close,"November 1, 2019",1572638520423,1178887,79.13,5484456510,79.33,1572615000412,13.88,79,546576,New York Stock Exchange,INGR,1178887,107.52,73,-0.071559
497,1425996,close,-0.52,-0.00587,88.14,1572638437043,Equity Residential,88.14,1572639000007,0,0,88.14,1572647400007,89.2,,,,,,,,,,False,1572638437041,88.14,Close,"November 1, 2019",1572638437043,1270599,87.51,32731141560,88.67,1572615000469,40.07,88.66,1453144,New York Stock Exchange,EQR,1270599,89.55,63.17,0.37650100000000003
498,926398,close,12.41,0.06763,195.9,1572638451952,Parker-Hannifin Corp.,195.9,1572639000008,0,0,195.9,1572647400002,196,,,,,,,,,,False,1572638451951,195.9,Close,"November 1, 2019",1572638451952,1662973,185.54,25172954100,186.09,1572615000500,17.12,183.49,2464186,New York Stock Exchange,PH,1662973,196,140.82,0.370243
499,2912026,close,2,0.01834,111.07,1572638400637,"Okta, Inc.",111.07,1572638400556,-0.07,-0.00063,111,1572648579599,111.87,,,,,,,,,,False,1572638400556,111.07,Close,"November 1, 2019",1572638400637,1338602,108.3,12967200360,109.56,1572615000160,-80.15,109.07,1412770,NASDAQ,OKTA,1338602,141.85,41.88,0.7741100000000001
500,2050030,close,0.01,0.00014,73,1572638400646,"Match Group, Inc.",73,1572638400627,-0.39,-0.00534,72.61,1572651585159,74.76,,,,,,,,,,False,1572638400627,73,Close,"November 1, 2019",1572638400646,2258354,72.06,20511423346,73.11,1572615000696,40.99,72.99,1515664,NASDAQ,MTCH,2258354,95.31,33.3,0.722651
501,338707,close,3.34,0.02836,121.1,1572638400606,"Signature Bank (New York, New York)",121.1,1572638400369,0,0,121.1,1572644473769,122,,,,,,,,,,False,1572638400369,121.1,Close,"November 1, 2019",1572638400606,468992,119.195,6672101380,119.5,1572615000839,10.93,117.75999999999999,517406,NASDAQ,SBNY,468992,137.93,98.53,0.187212
502,2529866,close,0.81,0.00892,91.65,1572638400617,"United Airlines Holdings, Inc.",91.65,1572638400428,-0.04,-0.00044,91.61,1572649216913,92.52,,,,,,,,,,False,1572638400428,91.65,Close,"November 1, 2019",1572638400617,2228086,91.29,23191482600,91.65,1572615000238,8.45,90.84,1997503,NASDAQ,UAL,2228086,97.85,77.02,0.097658
503,1115108,close,0,0,,,"Versum Materials, Inc.",,,,,0,0,,,,,,,,,,,False,1570219220493,52.99,Close,"October 4, 2019",1570219220494,0,,5790164310,,,73.29,52.99,2297003,New York Stock Exchange,VSM,0,53,25.02,0
504,43280,close,-9.42,-0.0121,768.87,1572638520432,Alleghany Corp.,768.87,1572639000004,0,0,768.87,1572647400004,784.56,,,,,,,,,,False,1572638399901,768.87,Close,"November 1, 2019",1572638520432,40868,767.66,11094794100,784.56,1572615000347,35.53,778.29,71831,New York Stock Exchange,Y,40868,808.5,577.59,0.236613
505,1330520,close,16.36,0.20233,97.22,1572638400595,"Qorvo, Inc.",97.22,1572638400307,0.17,0.00175,97.39,1572652717397,97.34,,,,,,,,,,False,1572638400307,97.22,Close,"November 1, 2019",1572638400595,8876349,91.31,11451057700,91.88,1572615000908,46.07,80.86,2917183,NASDAQ,QRVO,8876349,97.34,54.73,0.791411
506,431519,close,2.35,0.00927,255.87,1572638520448,"FactSet Research Systems, Inc.",255.87,1572639000003,0,0,255.87,1572647400006,256.63,,,,,,,,,,False,1572638399766,255.87,Close,"November 1, 2019",1572638520448,204145,253.93,9708987150,254.64,1572615000406,27.67,253.52,306968,New York Stock Exchange,FDS,204145,305.38,188.31,0.29247
507,2135744,close,0.37,0.00905,41.26,1572638622020,Hormel Foods Corp.,41.2,1572639000004,-0.16,-0.00388,41.1,1572652712254,41.4,,,,,,,,,,False,1572638398812,41.26,Close,"November 1, 2019",1572638622020,1762082,40.695,22031602200,40.87,1572615000455,22.38,40.89,2208591,New York Stock Exchange,HRL,1762082,46.26,37,0.0073560000000000006
508,3378214,close,0.5,0.01815,28.05,1572638487118,"Franklin Resources, Inc.",28.05,1572639000003,0,0,28.05,1572647400002,28.14,,,,,,,,,,False,1572638399931,28.05,Close,"November 1, 2019",1572638487118,2258029,27.75,14005365000,27.82,1572615000402,11.88,27.55,8275895,New York Stock Exchange,BEN,2258029,35.82,25.57,-0.04215
509,571514,close,0.68,0.00939,73.11,1572638520345,"RPM International, Inc.",73.11,1572639000001,0,0,73.11,1572647400001,73.41,,,,,,,,,,False,1572638400008,73.11,Close,"November 1, 2019",1572638520345,442070,72.5,9480904800,72.91,1572615000446,31.4,72.43,1070658,New York Stock Exchange,RPM,442070,73.41,51.95,0.27690000000000003
510,2995969,close,0.71,0.00669,106.85,1572638400617,"Fiserv, Inc.",106.85,1572638400426,0,0,106.85,1572642914811,107.03,,,,,,,,,,False,1572638400426,106.85,Close,"November 1, 2019",1572638400617,1977563,105.71,72624449100,106.8,1572615000894,44.11,106.14,3296816,NASDAQ,FISV,1977563,109.91,68.45,0.486402
511,2866660,close,2.39,0.01814,134.15,1572638616325,"Fidelity National Information Services, Inc.",134.15,1572639000006,0,0,134.15,1572647400006,134.21,,,,,,,,,,False,1572638399900,134.15,Close,"November 1, 2019",1572638616325,3137503,132.55,82293512600,132.89,1572615011368,57.74,131.76,3385800,New York Stock Exchange,FIS,3137503,141.35,94.53,0.340727
512,883824,close,0.78,0.00546,143.65,1572638520420,Vulcan Materials Co.,143.65,1572639000002,0,0,143.65,1572647400001,145.47,,,,,,,,,,False,1572638399971,143.65,Close,"November 1, 2019",1572638520420,912738,142.76,19003027550,143.71,1572615000458,33.7,142.87,965704,New York Stock Exchange,VMC,912738,152.49,90.04,0.477435
513,2686928,close,2.49,0.02,127,1572638553768,Tiffany & Co.,127,1572639000003,0,0,127,1572647400002,127.52,,,,,,,,,,False,1572638399996,127,Close,"November 1, 2019",1572638553768,3803371,124.1,15341473000,124.66,1572615000522,27.49,124.51,3608585,New York Stock Exchange,TIF,3803371,130.4,73.04,0.571998
514,1317086,close,5.51,0.06634,88.57,1572638400647,"Sarepta Therapeutics, Inc.",88.57,1572638400642,-0.22,-0.00248,88.35,1572652769556,88.7,,,,,,,,,,False,1572638400642,88.57,Close,"November 1, 2019",1572638400647,1112673,84.42,6584293800,85,1572615000778,-11.06,83.06,707202,NASDAQ,SRPT,1112673,158.8,72.05,-0.109753
515,1356111,close,-0.87,-0.00922,93.53,1572638568509,"WEC Energy Group, Inc.",93.53,1572639000001,0,0,93.53,1572647400001,94.725,,,,,,,,,,False,1572638400013,93.53,Close,"November 1, 2019",1572638568509,1189307,93.11,29502729080,94.49,1572615000511,26.95,94.4,1423396,New York Stock Exchange,WEC,1189307,98.19,66.46,0.374769
516,3504335,close,0.14,0.00518,27.17,1572638502806,Vistra Energy Corp.,27.17,1572639000005,0,0,27.17,1572647400006,27.28,,,,,,,,,,False,1572638397372,27.17,Close,"November 1, 2019",1572638502806,3485721,26.95,13358945600,27.09,1572615000405,19.29,27.03,3560559,New York Stock Exchange,VST,3485721,27.86,20.83,0.21921
517,709412,close,0.39,0.00762,51.58,1572638520502,Sensata Technologies Holding Plc,51.58,1572639000008,0,0,51.58,1572647400007,51.72,,,,,,,,,,False,1572638399936,51.58,Close,"November 1, 2019",1572638520502,859749,51.06,8193689320,51.3,1572615000352,17.4,51.19,696955,New York Stock Exchange,ST,859749,52.33,40.78,0.153333
518,711870,close,0.15,0.00331,45.46,1572638520520,National Fuel Gas Co.,45.46,1572639000009,0,0,45.46,1572647400008,45.9,,,,,,,,,,False,1572638399910,45.46,Close,"November 1, 2019",1572638520520,1016016,44.01,3923875354,45.3,1572615000499,12.88,45.31,1977578,New York Stock Exchange,NFG,1016016,61.71,42.98,-0.10304
519,1553897,close,-0.24,-0.00189,126.8,1572638429593,"Digital Realty Trust, Inc.",126.8,1572639000006,0,0,126.8,1572647400006,127.77,,,,,,,,,,False,1572638429591,126.8,Close,"November 1, 2019",1572638429593,1499601,125.47,26465569200,127.4,1572615000440,123.57,127.04,2384348,New York Stock Exchange,DLR,1499601,136.32,100.05,0.226911
520,822529,close,2.97,0.03887,79.37,1572638419742,"XPO Logistics, Inc.",79.37,1572639000006,0,0,79.37,1572647400006,79.39,,,,,,,,,,False,1572638419740,79.37,Close,"November 1, 2019",1572638419742,661435,77.02,7325851000,77.37,1572615000325,21.61,76.4,753105,New York Stock Exchange,XPO,661435,90.75,41.05,0.415626
521,784464,close,1.58,0.0298,54.6,1572638520451,Perrigo Co. Plc,54.6,1572639000008,0,0,54.6,1572647400007,54.78,,,,,,,,,,False,1572638399937,54.6,Close,"November 1, 2019",1572638520451,790782,53.19,7428603000,53.31,1572615000356,84.77,53.02,989915,New York Stock Exchange,PRGO,790782,75.42,36.28,0.377948
522,1148391,close,8.62,0.01842,476.48,1572638400642,"Charter Communications, Inc.",476.48,1572638400593,0,0,476.48,1572644473392,478.07,,,,,,,,,,False,1572638400593,476.48,Close,"November 1, 2019",1572638400642,1016491,469.045,102338374876,469.97,1572615000464,84.76,467.86,1431980,NASDAQ,CHTR,1016491,478.07,272.91,0.672922
523,2044331,close,1.43,0.03827,38.8,1572638448096,WestRock Co.,38.8,1572639000002,-0.05,-0.00129,38.75,1572652283443,38.83,,,,,,,,,,False,1572638448093,38.8,Close,"November 1, 2019",1572638448096,1941475,37.51,9984869600,37.75,1572615000497,11.92,37.37,1985575,New York Stock Exchange,WRK,1941475,48.55,31.94,0.035956
524,1893679,close,0.11,0.00799,13.88,1572638400636,Navient Corp.,13.88,1572638400542,0,0,13.88,1572642000071,14.01,,,,,,,,,,False,1572638400542,13.88,Close,"November 1, 2019",1572638400636,1487535,13.76,3067480000,13.92,1572615000785,6.62,13.77,3335288,NASDAQ,NAVI,1487535,15.67,8.23,0.50207
525,426053,close,1.6,0.01478,109.82,1572638400592,"MKS Instruments, Inc.",109.82,1572638400297,0,0,109.82,1572645924397,110,,,,,,,,,,False,1572638400297,109.82,Close,"November 1, 2019",1572638400592,519724,108.685,5983542700,108.94,1572615000432,35.33,108.22,381194,NASDAQ,MKSI,519724,115.12,56.37,0.6757
526,215495,close,-0.39,-0.00208,186.79,1572638520351,RenaissanceRe Holdings Ltd.,186.79,1572639000002,0,0,186.79,1572647400003,188.8,,,,,,,,,,False,1572638400008,186.79,Close,"November 1, 2019",1572638520351,257028,184.46,8249019980,188.31,1572615000442,13.78,187.18,281593,New York Stock Exchange,RNR,257028,195.17,118.27,0.430469
527,1144859,close,0.67,0.00352,191,1572638520429,"Constellation Brands, Inc.",191,1572639000003,0,0,191,1572647400003,193.48,,,,,,,,,,False,1572638399960,191,Close,"November 1, 2019",1572638520429,1116018,190.557,36602357007,191.26,1572615000555,46.3,190.33,1002326,New York Stock Exchange,STZ,1116018,214.48,150.37,0.16787
528,495264,close,5.66,0.03775,155.58,1572638400600,"Monolithic Power Systems, Inc.",155.58,1572638400328,0,0,155.58,1572645924459,155.6,,,,,,,,,,False,1572638400328,155.58,Close,"November 1, 2019",1572638400600,267363,150.29,6757617300,151.1,1572615000456,64.15,149.92,236127,NASDAQ,MPWR,267363,163.21,106.5,0.385463
529,698149,close,5.02,0.07841,69.04,1572638520479,Encompass Health Corp.,69.04,1572639000008,0,0,69.04,1572647400007,72.94,,,,,,,,,,False,1572638399933,69.04,Close,"November 1, 2019",1572638520479,1929890,68,6810450800,69.05,1572615326715,21.28,64.02,810467,New York Stock Exchange,EHC,1929890,76.2,56.74,0.20522600000000002
530,184116,close,0.06,0.00134,44.9,1572638520447,CNA Financial Corp.,44.9,1572639000008,0,0,44.9,1572647400005,45.29,,,,,,,,,,False,1572638399994,44.9,Close,"November 1, 2019",1572638520447,154729,44.83,12189362200,45.14,1572615000420,18.97,44.84,316022,New York Stock Exchange,CNA,154729,50.47,41.49,0.030213
531,10742289,close,0.38,0.02937,13.32,1572638415311,"CenturyLink, Inc.",13.27,1572639000007,0,0,13.32,1572647400006,13.36,,,,,,,,,,False,1572638415302,13.32,Close,"November 1, 2019",1572638415311,11161044,12.89,14529056400,12.98,1572615000516,-1.79,12.94,8728850,New York Stock Exchange,CTL,11161044,21.5,9.64,-0.107936
532,3992462,close,0.53,0.02343,23.15,1572638453236,"National Oilwell Varco, Inc.",23.15,1572639000001,0,0,23.15,1572647400002,23.175,,,,,,,,,,False,1572638453234,23.15,Close,"November 1, 2019",1572638453236,3493892,22.65,8932010800,22.86,1572615000489,-1.55,22.62,3995731,New York Stock Exchange,NOV,3493892,37.63,18.05,-0.08136499999999999
533,2797495,close,0.28,0.00641,43.96,1572638680255,International Paper Co.,43.96,1572639000002,0,0,43.96,1572647400008,44.07,,,,,,,,,,False,1572638399801,43.96,Close,"November 1, 2019",1572638680255,2476720,43.565,17269070560,43.99,1572615000491,12.67,43.68,4716585,New York Stock Exchange,IP,2476720,48.24,36.45,0.078082
534,1165768,close,4.75,0.01883,257.04,1572638400596,"Align Technology, Inc.",257.04,1572638400313,-0.95,-0.0037,256.09,1572652280719,261.874,,,,,,,,,,False,1572638400313,257.04,Close,"November 1, 2019",1572638400596,929225,253.02,20530041840,254.31,1572615000847,48.96,252.29,702664,NASDAQ,ALGN,929225,334.64,169.84,0.29053
535,1036450,close,0.19,0.00658,29.08,1572638486272,"MDU Resources Group, Inc.",29.08,1572639000003,0,0,29.08,1572647400004,29.11,,,,,,,,,,False,1572638399941,29.08,Close,"November 1, 2019",1572638486272,805321,28.83,5788635720,28.89,1572615000471,18.03,28.89,2897727,New York Stock Exchange,MDU,805321,29.39,22.73,0.240875
536,608791,close,-1.32,-0.00659,198.86,1572638400591,Universal Display Corp.,198.86,1572638400294,0.34,0.00171,199.2,1572652580577,201.42,,,,,,,,,,False,1572638400294,198.86,Close,"November 1, 2019",1572638400591,902845,196.28,9368493460,200,1572615000423,71.8,200.18,2316373,NASDAQ,OLED,902845,230.32,78.78,1.1748489999999998
537,1181683,close,0.39,0.02057,19.35,1572638490233,"Welbilt, Inc.",19.355,1572639000005,0,0,19.35,1572647400005,19.45,,,,,,,,,,False,1572638398371,19.35,Close,"November 1, 2019",1572638490233,1317146,18.99,2729472300,19.01,1572615000404,39.66,18.96,1835853,New York Stock Exchange,WBT,1317146,19.47,10.66,0.74057
538,1249106,close,0.32,0.00256,125.44,1572638738126,"PPG Industries, Inc.",125.44,1572639000001,-0.44,-0.00351,125,1572652491588,126.43,,,,,,,,,,False,1572638400918,125.44,Close,"November 1, 2019",1572638738126,959134,125.14,29661918720,125.72,1572615000444,24.62,125.12,1387643,New York Stock Exchange,PPG,959134,126.43,94.41,0.23611300000000002
539,4692166,close,0.6325,0.02357,27.47,1572638600984,"Conagra Brands, Inc.",27.47,1572639000005,-0.34,-0.01238,27.13,1572651437638,27.53,,,,,,,,,,False,1572638399994,27.47,Close,"November 1, 2019",1572638600984,2621169,27.08,13368385380,27.11,1572615000441,19.23,26.837500000000002,3453825,New York Stock Exchange,CAG,2621169,35.72,20.22,0.31142699999999995
540,640649,close,0,0,,,"L3 Technologies, Inc.",,,,,0,1562106426405,,,,,,,,,,,False,,245.17,Close,"June 28, 2019",1561752302985,0,,19479001670,,,22.66,245.17,3744933,New York Stock Exchange,LLL,0,260.48,158.76,0
541,1141013,close,-0.24,-0.01415,16.72,1572638400642,"Virtu Financial, Inc.",16.72,1572638400596,0,0,16.72,1572645924412,17.19,,,,,,,,,,False,1572638400596,16.72,Close,"November 1, 2019",1572638400642,942080,16.63,3187018294,17.17,1572615000451,34.19,16.96,669873,NASDAQ,VIRT,942080,29.17,15.32,-0.370826
542,404975,close,1.35,0.02301,60.01,1572638400754,"Pinnacle Financial Partners, Inc.",60.01,1572638400754,0,0,60.01,1572642000072,60.01,,,,,,,,,,False,1572638400754,60.01,Close,"November 1, 2019",1572638400754,460024,58.964,4602767000,59.35,1572615000239,11.49,58.660000000000004,443718,NASDAQ,PNFP,460024,61.6,43.23,0.312438
543,2066228,close,3.74,0.01277,296.59,1572638400644,"Broadcom, Inc.",296.59,1572638400608,0.31,0.00105,296.9,1572652644480,296.59,,,,,,,,,,False,1572638400608,296.59,Close,"November 1, 2019",1572638400644,2073000,292.09,0,292.99,1572615000863,,292.85,2788055,NASDAQ,AVGO,2073000,323.2,213.71,0.18267
544,773608,close,2.13,0.02478,88.09,1572638520503,"PerkinElmer, Inc. (United States)",88.09,1572639000001,0,0,88.09,1572647400008,89.16,,,,,,,,,,False,1572638399548,88.09,Close,"November 1, 2019",1572638520503,1431493,86.79,9784684840,86.79,1572615000456,,85.96,1745072,New York Stock Exchange,PKI,1431493,103,71.83,0.169996
545,337291,close,2.74,0.02108,132.72,1572638520459,"Charles River Laboratories International, Inc.",132.72,1572639000006,0,0,132.72,1572647400006,133.7,,,,,,,,,,False,1572638399950,132.72,Close,"November 1, 2019",1572638520459,415188,130.535,6477665040,131.22,1572615000396,29.34,129.98,395150,New York Stock Exchange,CRL,415188,149.06,103,0.215787
546,3382628,close,0.79,0.02013,40.03,1572638644701,"PulteGroup, Inc.",40.03,1572639000009,0.07,0.00175,40.1,1572647709071,40.07,,,,,,,,,,False,1572638399930,40.03,Close,"November 1, 2019",1572638644701,3298574,39.34,10848130000,39.45,1572615111161,12.18,39.24,2717640,New York Stock Exchange,PHM,3298574,41.22,23.21,0.5456639999999999
547,385223,close,4.2,0.02582,166.87,1572638520420,"Snap-On, Inc.",166.87,1572639000003,0,0,166.87,1572647400003,166.87,,,,,,,,,,False,1572638400154,166.87,Close,"November 1, 2019",1572638520420,318239,163.04,9152152020,164.29,1572615000484,13.24,162.67,371462,New York Stock Exchange,SNA,318239,174,135.29,0.157449
548,880218,close,2.31,0.01017,229.56,1572638400639,IAC/InterActiveCorp.,229.56,1572638400577,0,0,229.56,1572644474844,232.27,,,,,,,,,,False,1572638400577,229.56,Close,"November 1, 2019",1572638400639,917374,226.04,19351448880,226.72,1572615000715,35.63,227.25,741393,NASDAQ,IAC,917374,268.72,158.29,0.28380500000000003
549,967633,close,1.74,0.04395,41.33,1572638400637,TCF Financial Corp.,41.33,1572638400552,0,0,41.33,1572645924303,41.36,,,,,,,,,,False,1572638400552,41.33,Close,"November 1, 2019",1572638400637,1387275,39.99,6347089430,40.14,1572615000670,13.79,39.59,1896573,NASDAQ,TCF,1387275,48.16,34.62,0.139655
550,303102,close,0.83,0.00285,291.83,1572638520449,"The Cooper Cos., Inc.",291.83,1572639000008,0,0,291.83,1572647400005,295.445,,,,,,,,,,False,1572638398009,291.83,Close,"November 1, 2019",1572638520449,189430,291.46,14467180420,292.38,1572615000417,32.27,291,189140,New York Stock Exchange,COO,189430,344.31,228.65,0.167236
551,541745,close,1.17,0.01572,75.62,1572638585657,Hexcel Corp.,75.62,1572639000002,0,0,75.62,1572647400003,75.755,,,,,,,,,,False,1572638399934,75.62,Close,"November 1, 2019",1572638585657,530703,74.72,6380664360,75.33,1572615000491,21.53,74.45,379330,New York Stock Exchange,HXL,530703,87,53.5,0.324931
552,525093,close,0.88,0.03848,23.75,1572638520464,"Schneider National, Inc.",23.725,1572639000006,0,0,23.75,1572647400007,23.86,,,,,,,,,,False,1572638399996,23.75,Close,"November 1, 2019",1572638520464,736168,22.963,4206469375,23.08,1572615000410,23.9,22.87,860241,New York Stock Exchange,SNDR,736168,23.87,16.58,0.289138
553,292738,close,1.51,0.01335,114.66,1572638400609,"Landstar System, Inc.",114.66,1572638400394,0,0,114.66,1572642960945,115.16,,,,,,,,,,False,1572638400394,114.66,Close,"November 1, 2019",1572638400609,231715,113.165,4543941402,113.75,1572615000483,18.68,113.15,180592,NASDAQ,LSTR,231715,120.23,90.23,0.199202
554,1456141,close,2.68,0.07147,40.18,1572638497792,"Helmerich & Payne, Inc.",40.18,1572639000003,0,0,40.18,1572647400009,40.31,,,,,,,,,,False,1572638399688,40.18,Close,"November 1, 2019",1572638497792,1359516,37.79,4397058120,37.98,1572615000472,-58.82,37.5,1795587,New York Stock Exchange,HP,1359516,66.33,35.74,-0.09231799999999998
555,1046764,close,0,0,64.97,1572638506901,Vornado Realty Trust,64.97,1572639000000,0,0,64.97,1572647400008,65.32,,,,,,,,,,False,1572638399935,64.97,Close,"November 1, 2019",1572638506901,976818,64.03,12399524500,65.05,1572615000459,4.12,64.97,1238895,New York Stock Exchange,VNO,976818,72.5,58.6,0.076375
556,484754,close,0.12,0.00134,89.96,1572638400646,United Therapeutics Corp.,89.96,1572638400629,0,0,89.96,1572644812667,92.075,,,,,,,,,,False,1572638400629,89.96,Close,"November 1, 2019",1572638400646,569968,88.63,3947534760,89.77,1572615000669,-42.35,89.84,786296,NASDAQ,UTHR,569968,128.94,74.31,-0.162989
557,1093891,close,1.26,0.02611,49.51,1572638424193,"Ceridian HCM Holding, Inc.",49.51,1572639000005,0,0,49.51,1572647400003,49.77,,,,,,,,,,False,1572638424192,49.51,Close,"November 1, 2019",1572638424193,3195131,47.73,7087406010,48.25,1572615000424,323.38,48.25,4780104,New York Stock Exchange,CDAY,3195131,58.95,31.38,0.492638
558,1120710,close,0.93,0.02243,42.4,1572638641832,Pentair Plc,42.4,1572639000001,0,0,42.4,1572647400002,42.43,,,,,,,,,,False,1572638399697,42.4,Close,"November 1, 2019",1572638641832,1030212,41.81,7127143200,41.86,1572615000525,20.6,41.47,1757929,New York Stock Exchange,PNR,1030212,45.7,34.5,0.145014
559,1835359,close,-0.07,-0.0011,63.84,1572638673186,"Evergy, Inc.",63.83,1572639000005,0,0,63.84,1572647400006,64.31,,,,,,,,,,False,1572638399935,63.84,Close,"November 1, 2019",1572638673186,1328295,63.61,15032213280,63.86,1572615000464,27.06,63.91,1680270,New York Stock Exchange,EVRG,1328295,67.81,54.57,0.141348
